tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
2188,54,28,1,503.12,2010-06-01T00:00:00Z,FALSE,-1
2189,20,29,3,446.17,2010-06-01T00:00:00Z,FALSE,-1
2190,60,17,1,631.71,2010-06-01T00:00:00Z,FALSE,-1
2191,11,86,3,1008.74,2010-06-01T00:00:00Z,FALSE,-1
2192,63,33,2,104.41,2010-06-01T00:00:00Z,FALSE,-1
2193,6,30,1,265.33,2010-06-01T00:00:00Z,FALSE,-1
2194,50,2,2,580.76,2010-06-01T00:00:00Z,FALSE,-1
2195,73,3,3,950.32,2010-06-01T00:00:00Z,FALSE,-1
2196,5,33,2,229.93,2010-06-01T00:00:00Z,FALSE,-1
2197,81,32,1,598.78,2010-06-01T00:00:00Z,FALSE,-1
2198,8,73,1,704.91,2010-06-01T00:00:00Z,FALSE,-1
2199,72,39,2,462.49,2010-06-01T00:00:00Z,FALSE,-1
2200,86,49,1,239.99,2010-06-01T00:00:00Z,FALSE,-1
2201,86,91,1,808.51,2010-06-01T00:00:00Z,FALSE,-1
2202,2,58,3,839.85,2010-06-01T00:00:00Z,FALSE,-1
2203,23,37,1,924.02,2010-06-01T00:00:00Z,FALSE,-1
2204,66,7,1,635.47,2010-06-01T00:00:00Z,FALSE,-1
2205,17,42,1,515.56,2010-06-01T00:00:00Z,FALSE,-1
2206,15,32,2,362.03,2010-06-01T00:00:00Z,FALSE,-1
2207,74,11,1,499.32,2010-06-01T00:00:00Z,FALSE,-1
2208,84,76,3,263.45,2010-06-02T00:00:00Z,FALSE,-1
2209,15,32,2,945.05,2010-06-02T00:00:00Z,FALSE,-1
2210,88,79,1,129.15,2010-06-02T00:00:00Z,FALSE,-1
2211,0,55,3,141.04,2010-06-02T00:00:00Z,FALSE,-1
2212,51,30,3,214.94,2010-06-02T00:00:00Z,FALSE,-1
2213,75,96,3,369.85,2010-06-02T00:00:00Z,FALSE,-1
2214,57,8,1,561.73,2010-06-02T00:00:00Z,FALSE,-1
2215,67,35,1,667.89,2010-06-02T00:00:00Z,FALSE,-1
2216,65,24,1,161.11,2010-06-02T00:00:00Z,FALSE,-1
2217,6,93,2,821.04,2010-06-02T00:00:00Z,FALSE,-1
2218,58,2,1,662.73,2010-06-02T00:00:00Z,FALSE,-1
2219,5,62,2,324.14,2010-06-02T00:00:00Z,FALSE,-1
2220,14,30,1,874.39,2010-06-02T00:00:00Z,FALSE,-1
2221,1,61,1,733.06,2010-06-02T00:00:00Z,FALSE,-1
2222,11,46,4,135.68,2010-06-02T00:00:00Z,FALSE,-1
2223,54,28,2,585.24,2010-06-02T00:00:00Z,FALSE,-1
2224,93,78,3,608.68,2010-06-03T00:00:00Z,FALSE,-1
2225,68,34,3,701.83,2010-06-03T00:00:00Z,FALSE,-1
2226,30,36,1,256.56,2010-06-03T00:00:00Z,FALSE,-1
2227,14,48,2,629.91,2010-06-03T00:00:00Z,FALSE,-1
2228,21,99,2,563.22,2010-06-03T00:00:00Z,FALSE,-1
2229,82,98,1,913.71,2010-06-03T00:00:00Z,FALSE,-1
2230,38,45,1,614.41,2010-06-03T00:00:00Z,FALSE,-1
2231,61,1,3,913.26,2010-06-03T00:00:00Z,FALSE,-1
2232,96,29,2,458.5,2010-06-03T00:00:00Z,FALSE,-1
2233,24,91,2,932.48,2010-06-03T00:00:00Z,FALSE,-1
2234,7,79,1,317.11,2010-06-03T00:00:00Z,FALSE,-1
2235,21,40,2,784.17,2010-06-03T00:00:00Z,FALSE,-1
2236,23,17,2,186.96,2010-06-03T00:00:00Z,FALSE,-1
2237,70,9,3,964.56,2010-06-03T00:00:00Z,FALSE,-1
2238,95,89,1,939.62,2010-06-03T00:00:00Z,FALSE,-1
2239,78,21,1,203.94,2010-06-03T00:00:00Z,FALSE,-1
2240,85,91,3,925.3,2010-06-03T00:00:00Z,FALSE,-1
2241,64,15,3,423.9,2010-06-03T00:00:00Z,FALSE,-1
2242,22,92,2,177.66,2010-06-04T00:00:00Z,FALSE,-1
2243,42,41,2,582.89,2010-06-04T00:00:00Z,FALSE,-1
2244,80,77,4,889.73,2010-06-04T00:00:00Z,FALSE,-1
2245,98,12,3,692,2010-06-04T00:00:00Z,FALSE,-1
2246,44,43,3,759.41,2010-06-04T00:00:00Z,FALSE,-1
2247,9,77,1,106.67,2010-06-04T00:00:00Z,FALSE,-1
2248,97,10,1,633.24,2010-06-04T00:00:00Z,FALSE,-1
2249,39,35,1,862.5,2010-06-04T00:00:00Z,FALSE,-1
2250,16,61,2,220.48,2010-06-04T00:00:00Z,FALSE,-1
2251,69,17,3,659.51,2010-06-04T00:00:00Z,FALSE,-1
2252,12,5,3,833.89,2010-06-05T00:00:00Z,FALSE,-1
2253,18,46,2,468.4,2010-06-05T00:00:00Z,FALSE,-1
2254,93,27,2,868.19,2010-06-05T00:00:00Z,FALSE,-1
2255,87,35,2,858.63,2010-06-05T00:00:00Z,FALSE,-1
2256,99,64,1,269.99,2010-06-05T00:00:00Z,FALSE,-1
2257,58,31,1,456.75,2010-06-05T00:00:00Z,FALSE,-1
2258,91,52,1,823.06,2010-06-05T00:00:00Z,FALSE,-1
2259,90,96,2,475.09,2010-06-05T00:00:00Z,FALSE,-1
2260,62,5,1,577.11,2010-06-05T00:00:00Z,FALSE,-1
2261,53,32,3,672.56,2010-06-05T00:00:00Z,FALSE,-1
2262,92,81,2,382.75,2010-06-05T00:00:00Z,FALSE,-1
2263,55,39,1,446.52,2010-06-05T00:00:00Z,FALSE,-1
2264,13,77,1,447.13,2010-06-05T00:00:00Z,FALSE,-1
2265,21,44,1,806.02,2010-06-05T00:00:00Z,FALSE,-1
2266,62,26,3,471.11,2010-06-05T00:00:00Z,FALSE,-1
2267,19,85,3,289.04,2010-06-05T00:00:00Z,FALSE,-1
2268,55,0,2,230.97,2010-06-06T00:00:00Z,FALSE,-1
2269,89,93,1,813.69,2010-06-06T00:00:00Z,FALSE,-1
2270,4,92,2,847.59,2010-06-06T00:00:00Z,FALSE,-1
2271,46,38,1,771.14,2010-06-06T00:00:00Z,FALSE,-1
2272,94,25,1,884.67,2010-06-06T00:00:00Z,FALSE,-1
2273,17,60,1,781.41,2010-06-06T00:00:00Z,FALSE,-1
2274,20,56,2,283.43,2010-06-06T00:00:00Z,FALSE,-1
2275,56,20,3,122.92,2010-06-06T00:00:00Z,FALSE,-1
2276,77,65,2,958.96,2010-06-06T00:00:00Z,FALSE,-1
2277,97,47,1,126.02,2010-06-06T00:00:00Z,FALSE,-1
2278,94,25,1,421.7,2010-06-06T00:00:00Z,FALSE,-1
2279,3,87,3,652.56,2010-06-06T00:00:00Z,FALSE,-1
2280,10,93,2,786.62,2010-06-06T00:00:00Z,FALSE,-1
2281,83,38,1,585.32,2010-06-07T00:00:00Z,FALSE,-1
2282,71,29,3,978.68,2010-06-07T00:00:00Z,FALSE,-1
2283,76,32,3,364.63,2010-06-07T00:00:00Z,FALSE,-1
2284,59,7,1,751.62,2010-06-07T00:00:00Z,FALSE,-1
2285,79,82,3,707.98,2010-06-07T00:00:00Z,FALSE,-1
2286,29,34,1,665.89,2010-06-07T00:00:00Z,FALSE,-1
2287,50,2,3,148.37,2010-06-08T00:00:00Z,FALSE,-1
2288,93,49,3,938.49,2010-06-08T00:00:00Z,FALSE,-1
2289,72,39,2,729.94,2010-06-08T00:00:00Z,FALSE,-1
2290,44,33,1,390.62,2010-06-08T00:00:00Z,FALSE,-1
2291,14,30,1,109.41,2010-06-08T00:00:00Z,FALSE,-1
2292,25,29,2,712.09,2010-06-08T00:00:00Z,FALSE,-1
2293,8,57,3,924.39,2010-06-08T00:00:00Z,FALSE,-1
2294,40,37,3,554.75,2010-06-08T00:00:00Z,FALSE,-1
2295,74,11,1,262.78,2010-06-08T00:00:00Z,FALSE,-1
2296,86,76,1,344.32,2010-06-08T00:00:00Z,FALSE,-1
2297,81,76,2,988.62,2010-06-08T00:00:00Z,FALSE,-1
2298,2,50,3,665.38,2010-06-08T00:00:00Z,FALSE,-1
2299,66,7,1,172.72,2010-06-08T00:00:00Z,FALSE,-1
2300,41,42,1,509.89,2010-06-08T00:00:00Z,FALSE,-1
2301,11,26,3,432.73,2010-06-08T00:00:00Z,FALSE,-1
2302,52,35,1,989.97,2010-06-08T00:00:00Z,FALSE,-1
2303,63,33,2,292.52,2010-06-08T00:00:00Z,FALSE,-1
2304,19,28,1,125.83,2010-06-08T00:00:00Z,FALSE,-1
2305,73,3,3,916.52,2010-06-08T00:00:00Z,FALSE,-1
2306,60,17,3,404.92,2010-06-08T00:00:00Z,FALSE,-1
2307,15,47,1,119.31,2010-06-08T00:00:00Z,FALSE,-1
2308,65,24,1,636.44,2010-06-09T00:00:00Z,FALSE,-1
2309,66,32,3,543.56,2010-06-09T00:00:00Z,FALSE,-1
2310,1,49,3,361.04,2010-06-09T00:00:00Z,FALSE,-1
2311,88,28,3,761.11,2010-06-09T00:00:00Z,FALSE,-1
2312,5,87,3,200.67,2010-06-09T00:00:00Z,FALSE,-1
2313,67,35,3,316.41,2010-06-09T00:00:00Z,FALSE,-1
2314,6,30,1,991.44,2010-06-09T00:00:00Z,FALSE,-1
2315,54,28,1,509.48,2010-06-09T00:00:00Z,FALSE,-1
2316,84,98,3,778.06,2010-06-09T00:00:00Z,FALSE,-1
2317,18,46,2,111.91,2010-06-09T00:00:00Z,FALSE,-1
2318,51,30,4,949.84,2010-06-09T00:00:00Z,FALSE,-1
2319,75,65,1,445.98,2010-06-09T00:00:00Z,FALSE,-1
2320,14,16,4,594.38,2010-06-09T00:00:00Z,FALSE,-1
2321,57,8,1,286.48,2010-06-09T00:00:00Z,FALSE,-1
2322,58,2,3,167.27,2010-06-09T00:00:00Z,FALSE,-1
2323,0,27,3,414.92,2010-06-09T00:00:00Z,FALSE,-1
2324,24,60,1,820.33,2010-06-10T00:00:00Z,FALSE,-1
2325,55,40,1,496.51,2010-06-10T00:00:00Z,FALSE,-1
2326,42,36,3,528.42,2010-06-10T00:00:00Z,FALSE,-1
2327,7,22,2,639.5,2010-06-10T00:00:00Z,FALSE,-1
2328,82,95,3,201.63,2010-06-10T00:00:00Z,TRUE,2
2329,95,93,3,240.01,2010-06-10T00:00:00Z,FALSE,-1
2330,69,48,1,302.46,2010-06-10T00:00:00Z,FALSE,-1
2331,93,73,1,922.7,2010-06-10T00:00:00Z,FALSE,-1
2332,61,1,2,531.96,2010-06-10T00:00:00Z,FALSE,-1
2333,21,81,1,182.63,2010-06-10T00:00:00Z,FALSE,-1
2334,23,79,1,364.01,2010-06-10T00:00:00Z,FALSE,-1
2335,64,15,1,332.42,2010-06-10T00:00:00Z,FALSE,-1
2336,96,83,3,987.96,2010-06-10T00:00:00Z,FALSE,-1
2337,85,67,1,321.44,2010-06-10T00:00:00Z,FALSE,-1
2338,68,34,3,976.6,2010-06-10T00:00:00Z,FALSE,-1
2339,70,9,1,920.5,2010-06-10T00:00:00Z,FALSE,-1
2340,82,73,3,763.33,2010-06-10T00:00:00Z,FALSE,-1
2341,78,72,1,695.19,2010-06-10T00:00:00Z,FALSE,-1
2342,40,45,1,344.39,2010-06-10T00:00:00Z,FALSE,-1
2343,97,47,1,730.03,2010-06-11T00:00:00Z,FALSE,-1
2344,69,17,1,705.29,2010-06-11T00:00:00Z,FALSE,-1
2345,98,22,3,827.62,2010-06-11T00:00:00Z,FALSE,-1
2346,80,39,3,218.93,2010-06-11T00:00:00Z,FALSE,-1
2347,59,35,2,531.82,2010-06-11T00:00:00Z,FALSE,-1
2348,22,99,1,395.13,2010-06-11T00:00:00Z,FALSE,-1
2349,52,41,2,704.82,2010-06-11T00:00:00Z,FALSE,-1
2350,9,38,3,202.02,2010-06-11T00:00:00Z,FALSE,-1
2351,60,43,1,737.13,2010-06-11T00:00:00Z,FALSE,-1
2352,16,50,3,546.9,2010-06-11T00:00:00Z,FALSE,-1
2353,91,94,1,452.44,2010-06-12T00:00:00Z,FALSE,-1
2354,53,32,3,370.23,2010-06-12T00:00:00Z,FALSE,-1
2355,12,97,1,363.77,2010-06-12T00:00:00Z,FALSE,-1
2356,92,90,1,102.56,2010-06-12T00:00:00Z,FALSE,-1
2357,62,5,1,986.52,2010-06-12T00:00:00Z,FALSE,-1
2358,13,26,3,305.02,2010-06-12T00:00:00Z,FALSE,-1
2359,63,31,3,876.51,2010-06-12T00:00:00Z,FALSE,-1
2360,19,7,3,106.83,2010-06-12T00:00:00Z,FALSE,-1
2361,70,39,1,853.67,2010-06-12T00:00:00Z,FALSE,-1
2362,87,82,3,794.31,2010-06-12T00:00:00Z,FALSE,-1
2363,90,79,1,762.03,2010-06-12T00:00:00Z,FALSE,-1
2364,18,96,1,792.86,2010-06-12T00:00:00Z,FALSE,-1
2365,99,91,2,826.62,2010-06-12T00:00:00Z,FALSE,-1
2366,88,26,1,176.78,2010-06-12T00:00:00Z,FALSE,-1
2367,76,44,3,397.72,2010-06-12T00:00:00Z,FALSE,-1
2368,97,27,2,510.04,2010-06-12T00:00:00Z,FALSE,-1
2369,10,78,3,280.68,2010-06-13T00:00:00Z,FALSE,-1
2370,20,55,1,272.9,2010-06-13T00:00:00Z,FALSE,-1
2371,4,89,1,619.66,2010-06-13T00:00:00Z,FALSE,-1
2372,98,47,1,503.56,2010-06-13T00:00:00Z,FALSE,-1
2373,89,83,3,676.5,2010-06-13T00:00:00Z,FALSE,-1
2374,55,0,1,430.73,2010-06-13T00:00:00Z,FALSE,-1
2375,83,38,1,581.97,2010-06-13T00:00:00Z,FALSE,-1
2376,17,69,3,205.29,2010-06-13T00:00:00Z,FALSE,-1
2377,77,68,1,892.11,2010-06-13T00:00:00Z,FALSE,-1
2378,94,92,1,684.3,2010-06-13T00:00:00Z,FALSE,-1
2379,56,20,4,971.35,2010-06-13T00:00:00Z,FALSE,-1
2380,99,25,1,845.45,2010-06-13T00:00:00Z,FALSE,-1
2381,3,73,3,359.24,2010-06-13T00:00:00Z,FALSE,-1
2382,76,61,1,781.65,2010-06-14T00:00:00Z,FALSE,-1
2383,59,7,3,939.99,2010-06-14T00:00:00Z,FALSE,-1
2384,83,90,1,705.31,2010-06-14T00:00:00Z,FALSE,-1
2385,79,96,4,625.22,2010-06-14T00:00:00Z,FALSE,-1
2386,36,34,1,486.9,2010-06-14T00:00:00Z,FALSE,-1
2387,71,29,1,297.97,2010-06-14T00:00:00Z,FALSE,-1
2388,80,37,3,417.16,2010-06-15T00:00:00Z,FALSE,-1
2389,66,7,3,642.41,2010-06-15T00:00:00Z,FALSE,-1
2390,81,68,3,792.74,2010-06-15T00:00:00Z,FALSE,-1
2391,60,17,2,657.16,2010-06-15T00:00:00Z,FALSE,-1
2392,58,33,1,771.58,2010-06-15T00:00:00Z,FALSE,-1
2393,69,42,2,117.46,2010-06-15T00:00:00Z,FALSE,-1
2394,25,28,3,907.27,2010-06-15T00:00:00Z,FALSE,-1
2395,8,66,3,582.92,2010-06-15T00:00:00Z,FALSE,-1
2396,94,49,2,854.74,2010-06-15T00:00:00Z,FALSE,-1
2397,50,2,1,685.52,2010-06-15T00:00:00Z,FALSE,-1
2398,72,39,2,650.62,2010-06-15T00:00:00Z,FALSE,-1
2399,74,11,3,447.14,2010-06-15T00:00:00Z,FALSE,-1
2400,63,33,3,767.89,2010-06-15T00:00:00Z,FALSE,-1
2401,35,29,3,433,2010-06-15T00:00:00Z,FALSE,-1
2402,73,3,1,891.05,2010-06-15T00:00:00Z,FALSE,-1
2403,15,22,3,628.82,2010-06-15T00:00:00Z,FALSE,-1
2404,11,98,2,476.79,2010-06-15T00:00:00Z,FALSE,-1
2405,86,95,3,863.63,2010-06-15T00:00:00Z,FALSE,-1
2406,52,35,3,536.53,2010-06-15T00:00:00Z,FALSE,-1
2407,44,30,3,182.91,2010-06-15T00:00:00Z,FALSE,-1
2408,2,86,2,927.28,2010-06-15T00:00:00Z,FALSE,-1
2409,84,78,1,685.96,2010-06-16T00:00:00Z,FALSE,-1
2410,14,55,3,385.58,2010-06-16T00:00:00Z,FALSE,-1
2411,75,73,3,947.26,2010-06-16T00:00:00Z,FALSE,-1
2412,1,97,3,444.91,2010-06-16T00:00:00Z,FALSE,-1
2413,62,46,3,118.8,2010-06-16T00:00:00Z,FALSE,-1
2414,0,55,3,442.82,2010-06-16T00:00:00Z,FALSE,-1
2415,57,8,1,464.09,2010-06-16T00:00:00Z,FALSE,-1
2416,58,2,1,779.04,2010-06-16T00:00:00Z,FALSE,-1
2417,6,94,3,473.84,2010-06-16T00:00:00Z,FALSE,-1
2418,5,33,2,850.17,2010-06-16T00:00:00Z,FALSE,-1
2419,76,32,3,847.15,2010-06-16T00:00:00Z,FALSE,-1
2420,54,28,2,223.76,2010-06-16T00:00:00Z,FALSE,-1
2421,88,16,2,840.75,2010-06-16T00:00:00Z,FALSE,-1
2422,51,30,2,574.44,2010-06-16T00:00:00Z,FALSE,-1
2423,65,24,3,149.97,2010-06-16T00:00:00Z,FALSE,-1
2424,67,35,1,976.83,2010-06-16T00:00:00Z,FALSE,-1
2425,96,84,1,223.63,2010-06-17T00:00:00Z,FALSE,-1
2426,93,54,3,712.25,2010-06-17T00:00:00Z,FALSE,-1
2427,68,34,1,525.15,2010-06-17T00:00:00Z,FALSE,-1
2428,78,92,1,262.03,2010-06-17T00:00:00Z,FALSE,-1
2429,24,69,3,842.28,2010-06-17T00:00:00Z,FALSE,-1
2430,64,15,3,785.44,2010-06-17T00:00:00Z,FALSE,-1
2431,85,79,1,196.06,2010-06-17T00:00:00Z,FALSE,-1
2432,61,1,1,757.97,2010-06-17T00:00:00Z,FALSE,-1
2433,55,36,3,911.54,2010-06-17T00:00:00Z,FALSE,-1
2434,7,59,3,164.72,2010-06-17T00:00:00Z,FALSE,-1
2435,50,45,3,749.94,2010-06-17T00:00:00Z,FALSE,-1
2436,74,48,2,876.75,2010-06-17T00:00:00Z,FALSE,-1
2437,70,9,3,958,2010-06-17T00:00:00Z,FALSE,-1
2438,82,95,3,834.47,2010-06-17T00:00:00Z,FALSE,-1
2439,21,92,3,537.16,2010-06-17T00:00:00Z,FALSE,-1
2440,23,37,1,679.66,2010-06-17T00:00:00Z,FALSE,-1
2441,95,77,1,816.57,2010-06-17T00:00:00Z,FALSE,-1
2442,61,40,2,850.95,2010-06-17T00:00:00Z,FALSE,-1
2443,97,64,1,306.12,2010-06-18T00:00:00Z,FALSE,-1
2444,69,17,1,350.81,2010-06-18T00:00:00Z,FALSE,-1
2445,80,12,1,463.56,2010-06-18T00:00:00Z,FALSE,-1
2446,22,74,1,500.05,2010-06-18T00:00:00Z,FALSE,-1
2447,87,35,2,128.82,2010-06-18T00:00:00Z,FALSE,-1
2448,16,44,3,663.29,2010-06-18T00:00:00Z,FALSE,-1
2449,9,23,1,505.84,2010-06-18T00:00:00Z,FALSE,-1
2450,66,43,3,339.91,2010-06-18T00:00:00Z,FALSE,-1
2451,98,60,3,355.79,2010-06-18T00:00:00Z,FALSE,-1
2452,68,41,2,533.86,2010-06-18T00:00:00Z,FALSE,-1
2453,62,5,1,510.54,2010-06-19T00:00:00Z,FALSE,-1
2454,19,99,1,916.73,2010-06-19T00:00:00Z,FALSE,-1
2455,53,32,3,264.12,2010-06-19T00:00:00Z,FALSE,-1
2456,13,97,3,300.51,2010-06-19T00:00:00Z,FALSE,-1
2457,72,39,2,261.38,2010-06-19T00:00:00Z,FALSE,-1
2458,91,51,1,511.21,2010-06-19T00:00:00Z,FALSE,-1
2459,11,26,3,490.74,2010-06-19T00:00:00Z,FALSE,-1
2460,79,44,2,428.75,2010-06-19T00:00:00Z,FALSE,-1
2461,87,31,3,903.44,2010-06-19T00:00:00Z,FALSE,-1
2462,18,91,1,599.47,2010-06-19T00:00:00Z,FALSE,-1
2463,0,27,3,631.34,2010-06-19T00:00:00Z,FALSE,-1
2464,90,97,4,691.6,2010-06-19T00:00:00Z,FALSE,-1
2465,99,86,3,337.49,2010-06-19T00:00:00Z,FALSE,-1
2466,92,2,3,130.45,2010-06-19T00:00:00Z,FALSE,-1
2467,87,80,1,159.33,2010-06-19T00:00:00Z,FALSE,-1
2468,12,11,3,364.37,2010-06-19T00:00:00Z,FALSE,-1
2469,6,25,4,126.96,2010-06-20T00:00:00Z,FALSE,-1
2470,88,38,1,685.41,2010-06-20T00:00:00Z,FALSE,-1
2471,4,24,3,227.91,2010-06-20T00:00:00Z,FALSE,-1
2472,77,34,3,867.05,2010-06-20T00:00:00Z,FALSE,-1
2473,56,20,1,905.1,2010-06-20T00:00:00Z,FALSE,-1
2474,17,42,1,750.83,2010-06-20T00:00:00Z,FALSE,-1
2475,10,70,3,923.76,2010-06-20T00:00:00Z,FALSE,-1
2476,20,29,3,1041.05,2010-06-20T00:00:00Z,FALSE,-1
2477,3,47,1,997.5,2010-06-20T00:00:00Z,FALSE,-1
2478,89,13,2,654.69,2010-06-20T00:00:00Z,FALSE,-1
2479,3,47,1,878.86,2010-06-20T00:00:00Z,FALSE,-1
2480,55,0,1,778.12,2010-06-20T00:00:00Z,FALSE,-1
2481,94,86,3,108.89,2010-06-20T00:00:00Z,FALSE,-1
2482,83,97,2,198.16,2010-06-21T00:00:00Z,FALSE,-1
2483,77,34,3,310.73,2010-06-21T00:00:00Z,FALSE,-1
2484,76,80,2,445.37,2010-06-21T00:00:00Z,FALSE,-1
2485,71,29,3,920.12,2010-06-21T00:00:00Z,FALSE,-1
2486,59,7,1,143.53,2010-06-21T00:00:00Z,FALSE,-1
2487,79,74,2,361.58,2010-06-21T00:00:00Z,FALSE,-1
2488,92,30,3,912.79,2010-06-22T00:00:00Z,FALSE,-1
2489,26,28,3,287.57,2010-06-22T00:00:00Z,FALSE,-1
2490,11,46,4,860.04,2010-06-22T00:00:00Z,FALSE,-1
2491,74,11,1,134.17,2010-06-22T00:00:00Z,FALSE,-1
2492,60,17,1,690.36,2010-06-22T00:00:00Z,FALSE,-1
2493,70,42,3,475.68,2010-06-22T00:00:00Z,FALSE,-1
2494,83,33,1,321.7,2010-06-22T00:00:00Z,FALSE,-1
2495,72,39,2,161.09,2010-06-22T00:00:00Z,FALSE,-1
2496,50,2,1,605.73,2010-06-22T00:00:00Z,FALSE,-1
2497,73,3,1,999.76,2010-06-22T00:00:00Z,FALSE,-1
2498,66,29,1,810.48,2010-06-22T00:00:00Z,FALSE,-1
2499,8,61,1,350.48,2010-06-22T00:00:00Z,FALSE,-1
2500,1,49,3,573.28,2010-06-22T00:00:00Z,FALSE,-1
2501,81,50,3,923.12,2010-06-22T00:00:00Z,FALSE,-1
2502,52,35,1,453.03,2010-06-22T00:00:00Z,FALSE,-1
2503,15,24,2,152.02,2010-06-22T00:00:00Z,FALSE,-1
2504,66,7,3,350.08,2010-06-22T00:00:00Z,FALSE,-1
2505,88,37,2,598.2,2010-06-22T00:00:00Z,FALSE,-1
2506,2,58,3,705.19,2010-06-22T00:00:00Z,FALSE,-1
2507,63,33,3,470.48,2010-06-22T00:00:00Z,FALSE,-1
2508,86,93,1,875.9,2010-06-22T00:00:00Z,FALSE,-1
2509,65,24,3,798.86,2010-06-23T00:00:00Z,FALSE,-1
2510,75,25,1,460.57,2010-06-23T00:00:00Z,FALSE,-1
2511,1,61,1,306.89,2010-06-23T00:00:00Z,FALSE,-1
2512,57,8,3,184.6,2010-06-23T00:00:00Z,FALSE,-1
2513,0,27,3,626.87,2010-06-23T00:00:00Z,FALSE,-1
2514,73,46,2,284.76,2010-06-23T00:00:00Z,FALSE,-1
2515,5,62,2,884.21,2010-06-23T00:00:00Z,FALSE,-1
2516,58,2,1,549.45,2010-06-23T00:00:00Z,FALSE,-1
2517,14,48,2,154.58,2010-06-23T00:00:00Z,FALSE,-1
2518,54,28,2,725.2,2010-06-23T00:00:00Z,FALSE,-1
2519,51,30,3,241.61,2010-06-23T00:00:00Z,FALSE,-1
2520,84,70,2,961.74,2010-06-23T00:00:00Z,FALSE,-1
2521,88,81,3,678.66,2010-06-23T00:00:00Z,FALSE,-1
2522,81,32,1,462.79,2010-06-23T00:00:00Z,FALSE,-1
2523,6,25,4,152.67,2010-06-23T00:00:00Z,FALSE,-1
2524,67,35,3,129.75,2010-06-23T00:00:00Z,FALSE,-1
2525,21,40,2,326.63,2010-06-24T00:00:00Z,FALSE,-1
2526,64,40,1,842.14,2010-06-24T00:00:00Z,FALSE,-1
2527,91,48,1,609.24,2010-06-24T00:00:00Z,FALSE,-1
2528,85,95,3,965.87,2010-06-24T00:00:00Z,FALSE,-1
2529,54,45,2,452.83,2010-06-24T00:00:00Z,FALSE,-1
2530,68,34,2,729.27,2010-06-24T00:00:00Z,FALSE,-1
2531,78,62,1,588.45,2010-06-24T00:00:00Z,FALSE,-1
2532,7,66,1,566.88,2010-06-24T00:00:00Z,FALSE,-1
2533,64,15,3,900.34,2010-06-24T00:00:00Z,FALSE,-1
2534,23,20,3,955.88,2010-06-24T00:00:00Z,FALSE,-1
2535,61,1,3,136.87,2010-06-24T00:00:00Z,FALSE,-1
2536,79,36,1,144.75,2010-06-24T00:00:00Z,FALSE,-1
2537,96,63,1,808.97,2010-06-24T00:00:00Z,FALSE,-1
2538,70,9,3,776.44,2010-06-24T00:00:00Z,FALSE,-1
2539,82,99,1,237.36,2010-06-24T00:00:00Z,FALSE,-1
2540,24,26,1,690.54,2010-06-24T00:00:00Z,FALSE,-1
2541,95,69,1,765.31,2010-06-24T00:00:00Z,FALSE,-1
2542,93,34,3,938.28,2010-06-24T00:00:00Z,FALSE,-1
2543,16,83,1,440.86,2010-06-25T00:00:00Z,FALSE,-1
2544,98,81,3,191.55,2010-06-25T00:00:00Z,FALSE,-1
2545,67,43,3,928.54,2010-06-25T00:00:00Z,FALSE,-1
2546,97,60,3,729.52,2010-06-25T00:00:00Z,FALSE,-1
2547,22,62,1,559.07,2010-06-25T00:00:00Z,FALSE,-1
2548,9,70,3,1024.8,2010-06-25T00:00:00Z,FALSE,-1
2549,69,17,1,170.14,2010-06-25T00:00:00Z,FALSE,-1
2550,80,97,1,697.76,2010-06-25T00:00:00Z,FALSE,-1
2551,95,35,1,711.62,2010-06-25T00:00:00Z,FALSE,-1
2552,74,41,1,380.67,2010-06-25T00:00:00Z,FALSE,-1
2553,13,26,3,773.14,2010-06-26T00:00:00Z,FALSE,-1
2554,13,95,3,695.02,2010-06-26T00:00:00Z,FALSE,-1
2555,62,5,3,281.89,2010-06-26T00:00:00Z,FALSE,-1
2556,91,78,3,104.37,2010-06-26T00:00:00Z,FALSE,-1
2557,80,39,3,464.26,2010-06-26T00:00:00Z,FALSE,-1
2558,92,93,4,306.19,2010-06-26T00:00:00Z,FALSE,-1
2559,87,19,1,931.21,2010-06-26T00:00:00Z,FALSE,-1
2560,18,99,3,862.28,2010-06-26T00:00:00Z,FALSE,-1
2561,86,44,2,930.54,2010-06-26T00:00:00Z,FALSE,-1
2562,19,97,3,472.78,2010-06-26T00:00:00Z,FALSE,-1
2563,32,27,3,300.39,2010-06-26T00:00:00Z,FALSE,-1
2564,49,31,1,514.4,2010-06-26T00:00:00Z,FALSE,-1
2565,12,57,3,775.73,2010-06-26T00:00:00Z,FALSE,-1
2566,99,48,2,540.79,2010-06-26T00:00:00Z,FALSE,-1
2567,90,95,1,599.18,2010-06-26T00:00:00Z,FALSE,-1
2568,53,32,1,272.56,2010-06-26T00:00:00Z,FALSE,-1
2569,56,25,4,685.06,2010-06-27T00:00:00Z,FALSE,-1
2570,10,41,3,247.75,2010-06-27T00:00:00Z,FALSE,-1
2571,17,70,1,235.66,2010-06-27T00:00:00Z,FALSE,-1
2572,3,87,3,780.15,2010-06-27T00:00:00Z,FALSE,-1
2573,20,92,1,523.35,2010-06-27T00:00:00Z,FALSE,-1
2574,56,20,1,810.82,2010-06-27T00:00:00Z,FALSE,-1
